statistic,hashtag,strftime_template,n,tau,end_time,index,article_count,alexa_mean,alexa_max,alexa_sum
indegree,trayvonmartin,%m-%d-%Y,34862,0.9974234772750695,2013-07-27 04:00:00 UTC,2013-07-27 04:00:00 UTC,40,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,34968,0.9971717171717172,2013-07-28 04:00:00 UTC,2013-07-28 04:00:00 UTC,41,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35043,0.997979797979798,2013-07-29 04:00:00 UTC,2013-07-29 04:00:00 UTC,42,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35131,0.997979797979798,2013-07-30 04:00:00 UTC,2013-07-30 04:00:00 UTC,43,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35243,0.9971717171717172,2013-07-31 04:00:00 UTC,2013-07-31 04:00:00 UTC,44,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35325,0.997979797979798,2013-08-01 04:00:00 UTC,2013-08-01 04:00:00 UTC,45,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35424,0.9967676767676767,2013-08-02 04:00:00 UTC,2013-08-02 04:00:00 UTC,46,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35506,0.9963636363636363,2013-08-03 04:00:00 UTC,2013-08-03 04:00:00 UTC,47,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35553,0.9995959595959596,2013-08-04 04:00:00 UTC,2013-08-04 04:00:00 UTC,48,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35602,1.0,2013-08-05 04:00:00 UTC,2013-08-05 04:00:00 UTC,49,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35666,0.9943434343434343,2013-08-06 04:00:00 UTC,2013-08-06 04:00:00 UTC,50,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35715,0.9967676767676767,2013-08-07 04:00:00 UTC,2013-08-07 04:00:00 UTC,51,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35779,0.9939393939393939,2013-08-08 04:00:00 UTC,2013-08-08 04:00:00 UTC,52,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35845,0.9951515151515151,2013-08-09 04:00:00 UTC,2013-08-09 04:00:00 UTC,53,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35880,0.9991919191919192,2013-08-10 04:00:00 UTC,2013-08-10 04:00:00 UTC,54,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35900,0.9983838383838384,2013-08-11 04:00:00 UTC,2013-08-11 04:00:00 UTC,55,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35942,0.9995959595959596,2013-08-12 04:00:00 UTC,2013-08-12 04:00:00 UTC,56,117,0.7584260603128523,0.9988901220865705,88.73584905660373
indegree,trayvonmartin,%m-%d-%Y,35997,0.9991919191919192,2013-08-13 04:00:00 UTC,2013-08-13 04:00:00 UTC,57,117,0.7584260603128523,0.9988901220865705,88.73584905660373
